datetime,wind_power,wind_speed,solar_power,solar_irradiation,temperature
2015-05-05 07:30:00+00,0,0.34375,1.287305071,0.372250298,21.25
2015-05-05 07:45:00+00,0,0.40625,1.197504515,0.303750243,21.15
2015-05-05 08:00:00+00,0,0.46875,1.10770396,0.235250188,21.05
2015-05-05 08:15:00+00,0,0.53125,1.000380889,0.186000149,20.9375
2015-05-05 08:30:00+00,0,0.59375,0.875535303,0.156000125,20.8125
2015-05-05 08:45:00+00,0,0.65625,0.750689718,0.126000101,20.6875
2015-05-05 09:00:00+00,0,0.71875,0.625844132,0.096000077,20.5625
2015-05-05 09:15:00+00,0,0.74375,0.518624498,0.071875058,20.41875
2015-05-05 09:30:00+00,0,0.73125,0.429030817,0.053625043,20.25625
2015-05-05 09:45:00+00,0,0.71875,0.339437135,0.035375028,20.09375
2015-05-05 10:00:00+00,0,0.70625,0.249843454,0.017125013,19.93125
2015-05-05 10:15:00+00,0,0.68125,0.179415786,0.007000005,19.7625
2015-05-05 10:30:00+00,0,0.64375,0.128154133,0.005000004,19.5875
2015-05-05 10:45:00+00,0,0.60625,0.07689248,0.003000002,19.4125
2015-05-05 11:00:00+00,0,0.56875,0.025630827,0.001000001,19.2375
2015-05-05 11:15:00+00,0,0.5625,0,0,19.075
2015-05-05 11:30:00+00,0,0.5875,0,0,18.925
2015-05-05 11:45:00+00,0,0.6125,0,0,18.775
2015-05-05 12:00:00+00,0,0.6375,0,0,18.625
2015-05-05 12:15:00+00,0,0.66875,0,0,18.4875
2015-05-05 12:30:00+00,0,0.70625,0,0,18.3625
2015-05-05 12:45:00+00,0,0.74375,0,0,18.2375
2015-05-05 13:00:00+00,0,0.78125,0,0,18.1125
2015-05-05 13:15:00+00,0,0.8375,0,0,17.99375
2015-05-05 13:30:00+00,0,0.9125,0,0,17.88125
2015-05-05 13:45:00+00,0,0.9875,0,0,17.76875
2015-05-05 14:00:00+00,0,1.0625,0,0,17.65625
2015-05-05 14:15:00+00,0,1.15625,0,0,17.54375
2015-05-05 14:30:00+00,0,1.26875,0,0,17.43125
2015-05-05 14:45:00+00,0,1.38125,0,0,17.31875
2015-05-05 15:00:00+00,0,1.49375,0,0,17.20625
2015-05-05 15:15:00+00,0,1.58125,0,0,17.10625
2015-05-05 15:30:00+00,0,1.64375,0,0,17.01875
2015-05-05 15:45:00+00,0,1.70625,0,0,16.93125
2015-05-05 16:00:00+00,0,1.76875,0,0,16.84375
2015-05-05 16:15:00+00,0,1.775,0,0,16.775
2015-05-05 16:30:00+00,0,1.725,0,0,16.725
2015-05-05 16:45:00+00,0,1.675,0,0,16.675
2015-05-05 17:00:00+00,0,1.625,0,0,16.625
2015-05-05 17:15:00+00,0,1.54375,0,0,16.58125
2015-05-05 17:30:00+00,0,1.43125,0,0,16.54375
2015-05-05 17:45:00+00,0,1.31875,0,0,16.50625
2015-05-05 18:00:00+00,0,1.20625,0,0,16.46875
2015-05-05 18:15:00+00,0,1.13125,0,0,16.4375
2015-05-05 18:30:00+00,0,1.09375,0,0,16.4125
2015-05-05 18:45:00+00,0,1.05625,0,0,16.3875
2015-05-05 19:00:00+00,0,1.01875,0,0,16.3625
2015-05-05 19:15:00+00,0,1.025,0,0,16.34375
2015-05-05 19:30:00+00,0,1.075,0,0,16.33125
2015-05-05 19:45:00+00,0,1.125,0,0,16.31875
2015-05-05 20:00:00+00,0,1.175,0,0,16.30625
2015-05-05 20:15:00+00,0,1.24375,0,0,16.3
2015-05-05 20:30:00+00,0,1.33125,0,0,16.3
2015-05-05 20:45:00+00,0,1.41875,0,0,16.3
2015-05-05 21:00:00+00,0,1.50625,0,0,16.3
2015-05-05 21:15:00+00,0,1.53125,0.023576453,0.002125002,16.33125
2015-05-05 21:30:00+00,0,1.49375,0.070729359,0.006375005,16.39375
2015-05-05 21:45:00+00,0,1.45625,0.117882264,0.010625009,16.45625
2015-05-05 22:00:00+00,0,1.41875,0.16503517,0.014875012,16.51875
2015-05-05 22:15:00+00,0,1.3625,0.230852708,0.021375018,16.61875
2015-05-05 22:30:00+00,0,1.2875,0.315334878,0.030125025,16.75625
2015-05-05 22:45:00+00,0,1.2125,0.399817047,0.038875032,16.89375
2015-05-05 23:00:00+00,0,1.1375,0.484299217,0.047625039,17.03125
2015-05-05 23:15:00+00,0,1.125,0.585367222,0.056375045,17.1875
2015-05-05 23:30:00+00,0,1.175,0.703021063,0.065125053,17.3625
2015-05-05 23:45:00+00,0,1.225,0.820674905,0.07387506,17.5375
2015-05-06 00:00:00+00,0,1.275,0.938328746,0.082625066,17.7125
2015-05-06 00:15:00+00,0,1.325,0.899128996,0.090125073,17.84375
2015-05-06 00:30:00+00,0,1.375,0.703075655,0.096375077,17.93125
2015-05-06 00:45:00+00,0,1.425,0.507022315,0.102625082,18.01875
2015-05-06 01:00:00+00,0,1.475,0.310968974,0.108875088,18.10625
2015-05-06 01:15:00+00,0,1.49375,0.21812421,0.114000092,18.1375
2015-05-06 01:30:00+00,0,1.48125,0.228488023,0.118000095,18.1125
2015-05-06 01:45:00+00,0,1.46875,0.238851836,0.122000098,18.0875
2015-05-06 02:00:00+00,0,1.45625,0.249215649,0.1260001,18.0625
2015-05-06 02:15:00+00,0,1.43125,0.258168696,0.130625104,18.04375
2015-05-06 02:30:00+00,0,1.39375,0.265710977,0.135875108,18.03125
2015-05-06 02:45:00+00,0,1.35625,0.273253258,0.141125113,18.01875
2015-05-06 03:00:00+00,0,1.31875,0.280795539,0.146375117,18.00625
2015-05-06 03:15:00+00,0.0040925,1.30625,0.398722339,0.14975012,18.025
2015-05-06 03:30:00+00,0.0122775,1.31875,0.627033657,0.151250121,18.075
2015-05-06 03:45:00+00,0.0204625,1.33125,0.855344976,0.152750122,18.125
2015-05-06 04:00:00+00,0.0286475,1.34375,1.083656294,0.154250123,18.175
2015-05-06 04:15:00+00,0.05512,1.425,1.342120934,0.154625124,18.28125
2015-05-06 04:30:00+00,0.09988,1.575,1.630738897,0.153875123,18.44375
2015-05-06 04:45:00+00,0.14464,1.725,1.919356859,0.153125123,18.60625
2015-05-06 05:00:00+00,0.1894,1.875,2.207974822,0.152375122,18.76875
2015-05-06 05:15:00+00,0.20618,2.04375,2.542359347,0.14937512,18.9875
2015-05-06 05:30:00+00,0.19498,2.23125,2.922510435,0.144125116,19.2625
2015-05-06 05:45:00+00,0.18378,2.41875,3.302661522,0.138875111,19.5375
2015-05-06 06:00:00+00,0.17258,2.60625,3.68281261,0.133625107,19.8125
2015-05-06 06:15:00+00,0.1461075,2.66875,3.778703019,0.127875103,20.08125
2015-05-06 06:30:00+00,0.1043625,2.60625,3.590332749,0.121625098,20.34375
2015-05-06 06:45:00+00,0.0626175,2.54375,3.401962479,0.115375093,20.60625
2015-05-06 07:00:00+00,0.0208725,2.48125,3.213592209,0.109125088,20.86875
2015-05-06 07:15:00+00,0.00036,2.3625,2.95449258,0.103000083,21.06875
2015-05-06 07:30:00+00,0.00108,2.1875,2.624663593,0.097000078,21.20625
2015-05-06 07:45:00+00,0.0018,2.0125,2.294834606,0.091000073,21.34375
2015-05-06 08:00:00+00,0.00252,1.8375,1.965005619,0.085000068,21.48125
2015-05-06 08:15:00+00,0.072525,1.7625,1.642158629,0.077500062,21.54375
2015-05-06 08:30:00+00,0.211815,1.7875,1.326293637,0.068500055,21.53125
2015-05-06 08:45:00+00,0.351105,1.8125,1.010428644,0.059500048,21.51875
2015-05-06 09:00:00+00,0.490395,1.8375,0.694563652,0.050500041,21.50625
2015-05-06 09:15:00+00,0.888705,2,0.49935792,0.042250034,21.45
2015-05-06 09:30:00+00,1.546035,2.3,0.424811449,0.034750028,21.35
2015-05-06 09:45:00+00,2.203365,2.6,0.350264978,0.027250022,21.25
2015-05-06 10:00:00+00,2.860695,2.9,0.275718507,0.019750016,21.15
2015-05-06 10:15:00+00,3.0161575,3.25,0.209586348,0.014000011,21.05
2015-05-06 10:30:00+00,2.6697525,3.65,0.151868502,0.010000008,20.95
2015-05-06 10:45:00+00,2.3233475,4.05,0.094150656,0.006000005,20.85
2015-05-06 11:00:00+00,1.9769425,4.45,0.03643281,0.002000002,20.75
2015-05-06 11:15:00+00,1.6050025,4.575,0.006627151,0,20.6375
2015-05-06 11:30:00+00,1.2075275,4.425,0.004733679,0,20.5125
2015-05-06 11:45:00+00,0.8100525,4.275,0.002840208,0,20.3875
2015-05-06 12:00:00+00,0.4125775,4.125,0.000946736,0,20.2625
2015-05-06 12:15:00+00,0.2044675,3.89375,0,0,20.125
2015-05-06 12:30:00+00,0.1857225,3.58125,0,0,19.975
2015-05-06 12:45:00+00,0.1669775,3.26875,0,0,19.825
2015-05-06 13:00:00+00,0.1482325,2.95625,0,0,19.675
2015-05-06 13:15:00+00,0.1370125,2.75625,0,0,19.5125
2015-05-06 13:30:00+00,0.1333175,2.66875,0,0,19.3375
2015-05-06 13:45:00+00,0.1296225,2.58125,0,0,19.1625
2015-05-06 14:00:00+00,0.1259275,2.49375,0,0,18.9875
2015-05-06 14:15:00+00,0.1671225,2.44375,0,0,18.79375
2015-05-06 14:30:00+00,0.2532075,2.43125,0,0,18.58125
2015-05-06 14:45:00+00,0.3392925,2.41875,0,0,18.36875
2015-05-06 15:00:00+00,0.4253775,2.40625,0,0,18.15625
2015-05-06 15:15:00+00,0.549775,2.45625,0,0,17.98125
2015-05-06 15:30:00+00,0.712485,2.56875,0,0,17.84375
2015-05-06 15:45:00+00,0.875195,2.68125,0,0,17.70625
2015-05-06 16:00:00+00,1.037905,2.79375,0,0,17.56875
2015-05-06 16:15:00+00,1.1336975,2.89375,0,0,17.4375
2015-05-06 16:30:00+00,1.1625725,2.98125,0,0,17.3125
2015-05-06 16:45:00+00,1.1914475,3.06875,0,0,17.1875
2015-05-06 17:00:00+00,1.2203225,3.15625,0,0,17.0625
2015-05-06 17:15:00+00,1.2207375,3.25,0,0,16.925
2015-05-06 17:30:00+00,1.1926925,3.35,0,0,16.775
2015-05-06 17:45:00+00,1.1646475,3.45,0,0,16.625
2015-05-06 18:00:00+00,1.1366025,3.55,0,0,16.475
2015-05-06 18:15:00+00,1.09763,3.625,0,0,16.35
2015-05-06 18:30:00+00,1.04773,3.675,0,0,16.25
2015-05-06 18:45:00+00,0.99783,3.725,0,0,16.15
2015-05-06 19:00:00+00,0.94793,3.775,0,0,16.05
2015-05-06 19:15:00+00,0.8423625,3.7375,0,0,15.95
2015-05-06 19:30:00+00,0.6811275,3.6125,0,0,15.85
2015-05-06 19:45:00+00,0.5198925,3.4875,0,0,15.75
2015-05-06 20:00:00+00,0.3586575,3.3625,0,0,15.65
2015-05-06 20:15:00+00,0.314755,3.18125,0,0,15.56875
2015-05-06 20:30:00+00,0.388185,2.94375,0,0,15.50625
2015-05-06 20:45:00+00,0.461615,2.70625,0,0,15.44375
2015-05-06 21:00:00+00,0.535045,2.46875,0,0,15.38125
2015-05-06 21:15:00+00,0.5841625,2.375,0.005395963,0.008375007,15.35625
2015-05-06 21:30:00+00,0.6089675,2.425,0.016187891,0.02512502,15.36875
2015-05-06 21:45:00+00,0.6337725,2.475,0.026979817,0.041875034,15.38125
2015-05-06 22:00:00+00,0.6585775,2.525,0.037771744,0.058625047,15.39375
2015-05-06 22:15:00+00,0.6216875,2.58125,0.093017159,0.084625068,15.44375
2015-05-06 22:30:00+00,0.5231025,2.64375,0.192716061,0.119875096,15.53125
2015-05-06 22:45:00+00,0.4245175,2.70625,0.292414962,0.155125124,15.61875
2015-05-06 23:00:00+00,0.3259325,2.76875,0.392113864,0.190375152,15.70625
2015-05-06 23:15:00+00,0.31924,2.7875,0.504552756,0.228375182,15.81875
2015-05-06 23:30:00+00,0.40444,2.7625,0.629731639,0.269125215,15.95625
2015-05-06 23:45:00+00,0.48964,2.7375,0.754910522,0.309875248,16.09375
2015-05-07 00:00:00+00,0.57484,2.7125,0.880089405,0.350625281,16.23125
2015-05-07 00:15:00+00,0.6669875,2.775,0.985345172,0.389375312,16.38125
2015-05-07 00:30:00+00,0.7660825,2.925,1.070677824,0.426125341,16.54375
2015-05-07 00:45:00+00,0.8651775,3.075,1.156010475,0.46287537,16.70625
2015-05-07 01:00:00+00,0.9642725,3.225,1.241343127,0.499625399,16.86875
2015-05-07 01:15:00+00,1.1555775,3.39375,1.363905916,0.530875424,17.04375
2015-05-07 01:30:00+00,1.4390925,3.58125,1.523698841,0.556625445,17.23125
2015-05-07 01:45:00+00,1.7226075,3.76875,1.683491767,0.582375466,17.41875
2015-05-07 02:00:00+00,2.0061225,3.95625,1.843284692,0.608125487,17.60625
2015-05-07 02:15:00+00,2.1474625,4.18125,1.819158012,0.630500505,17.75625
2015-05-07 02:30:00+00,2.1466275,4.44375,1.611111726,0.64950052,17.86875
2015-05-07 02:45:00+00,2.1457925,4.70625,1.40306544,0.668500535,17.98125
2015-05-07 03:00:00+00,2.1449575,4.96875,1.195019154,0.68750055,18.09375
2015-05-07 03:15:00+00,2.123465,5.1375,1.052572039,0.700375561,18.15625
2015-05-07 03:30:00+00,2.081315,5.2125,0.975724094,0.707125566,18.16875
2015-05-07 03:45:00+00,2.039165,5.2875,0.89887615,0.713875571,18.18125
2015-05-07 04:00:00+00,1.997015,5.3625,0.822028205,0.720625576,18.19375
2015-05-07 04:15:00+00,1.9338325,5.4125,0.744025214,0.719750576,18.1625
2015-05-07 04:30:00+00,1.8496175,5.4375,0.664867177,0.711250569,18.0875
2015-05-07 04:45:00+00,1.7654025,5.4625,0.585709139,0.702750562,18.0125
2015-05-07 05:00:00+00,1.6811875,5.4875,0.506551102,0.694250555,17.9375
2015-05-07 05:15:00+00,1.5725175,5.48125,0.697217098,0.680500544,17.91875
2015-05-07 05:30:00+00,1.4393925,5.44375,1.157707129,0.661500529,17.95625
2015-05-07 05:45:00+00,1.3062675,5.40625,1.61819716,0.642500514,17.99375
2015-05-07 06:00:00+00,1.1731425,5.36875,2.078687191,0.623500499,18.03125
2015-05-07 06:15:00+00,1.1205375,5.325,2.361640542,0.601250481,18.1375
2015-05-07 06:30:00+00,1.1484525,5.275,2.467057211,0.575750461,18.3125
2015-05-07 06:45:00+00,1.1763675,5.225,2.57247388,0.55025044,18.4875
2015-05-07 07:00:00+00,1.2042825,5.175,2.677890549,0.52475042,18.6625
2015-05-07 07:15:00+00,1.191905,5.16875,2.649023007,0.493500395,18.8
2015-05-07 07:30:00+00,1.139235,5.20625,2.485871252,0.456500365,18.9
2015-05-07 07:45:00+00,1.086565,5.24375,2.322719497,0.419500336,19
2015-05-07 08:00:00+00,1.033895,5.28125,2.159567742,0.382500306,19.1
2015-05-07 08:15:00+00,1.0550475,5.25625,1.930456224,0.342625274,19.16875
2015-05-07 08:30:00+00,1.1500225,5.16875,1.635384942,0.29987524,19.20625
2015-05-07 08:45:00+00,1.2449975,5.08125,1.34031366,0.257125205,19.24375
2015-05-07 09:00:00+00,1.3399725,4.99375,1.045242378,0.214375171,19.28125
2015-05-07 09:15:00+00,1.429805,4.95,0.810279486,0.177500142,19.275
2015-05-07 09:30:00+00,1.514495,4.95,0.635424984,0.146500117,19.225
2015-05-07 09:45:00+00,1.599185,4.95,0.460570482,0.115500092,19.175
2015-05-07 10:00:00+00,1.683875,4.95,0.28571598,0.084500067,19.125
2015-05-07 10:15:00+00,1.7056825,4.91875,0.173502638,0.060375048,19.04375
2015-05-07 10:30:00+00,1.6646075,4.85625,0.123930456,0.043125034,18.93125
2015-05-07 10:45:00+00,1.6235325,4.79375,0.074358273,0.025875021,18.81875
2015-05-07 11:00:00+00,1.5824575,4.73125,0.024786091,0.008625007,18.70625
2015-05-07 11:15:00+00,1.562425,4.64375,0,0,18.56875
2015-05-07 11:30:00+00,1.563435,4.53125,0,0,18.40625
2015-05-07 11:45:00+00,1.564445,4.41875,0,0,18.24375
2015-05-07 12:00:00+00,1.565455,4.30625,0,0,18.08125
2015-05-07 12:15:00+00,1.4725225,4.21875,0,0,17.9
2015-05-07 12:30:00+00,1.2856475,4.15625,0,0,17.7
2015-05-07 12:45:00+00,1.0987725,4.09375,0,0,17.5
2015-05-07 13:00:00+00,0.9118975,4.03125,0,0,17.3
2015-05-07 13:15:00+00,0.739375,3.925,0,0,17.1
2015-05-07 13:30:00+00,0.581205,3.775,0,0,16.9
2015-05-07 13:45:00+00,0.423035,3.625,0,0,16.7
2015-05-07 14:00:00+00,0.264865,3.475,0,0,16.5
2015-05-07 14:15:00+00,0.16865,3.3,0,0,16.3
2015-05-07 14:30:00+00,0.13439,3.1,0,0,16.1
2015-05-07 14:45:00+00,0.10013,2.9,0,0,15.9
2015-05-07 15:00:00+00,0.06587,2.7,0,0,15.7
2015-05-07 15:15:00+00,0.058315,2.58125,0,0,15.5125
2015-05-07 15:30:00+00,0.077465,2.54375,0,0,15.3375
2015-05-07 15:45:00+00,0.096615,2.50625,0,0,15.1625
2015-05-07 16:00:00+00,0.115765,2.46875,0,0,14.9875
2015-05-07 16:15:00+00,0.328955,2.55,0,0,14.825
2015-05-07 16:30:00+00,0.736185,2.75,0,0,14.675
2015-05-07 16:45:00+00,1.143415,2.95,0,0,14.525
2015-05-07 17:00:00+00,1.550645,3.15,0,0,14.375
2015-05-07 17:15:00+00,1.882835,3.4375,0,0,14.24375
2015-05-07 17:30:00+00,2.139985,3.8125,0,0,14.13125
2015-05-07 17:45:00+00,2.397135,4.1875,0,0,14.01875
2015-05-07 18:00:00+00,2.654285,4.5625,0,0,13.90625
2015-05-07 18:15:00+00,2.5384175,4.78125,0,0,13.8125
2015-05-07 18:30:00+00,2.0495325,4.84375,0,0,13.7375
2015-05-07 18:45:00+00,1.5606475,4.90625,0,0,13.6625
2015-05-07 19:00:00+00,1.0717625,4.96875,0,0,13.5875
2015-05-07 19:15:00+00,0.7569325,4.90625,0,0,13.51875
2015-05-07 19:30:00+00,0.6161575,4.71875,0,0,13.45625
2015-05-07 19:45:00+00,0.4753825,4.53125,0,0,13.39375
2015-05-07 20:00:00+00,0.3346075,4.34375,0,0,13.33125
2015-05-07 20:15:00+00,0.2715025,4.23125,0,0,13.28125
2015-05-07 20:30:00+00,0.2860675,4.19375,0,0,13.24375
2015-05-07 20:45:00+00,0.3006325,4.15625,0,0,13.20625
2015-05-07 21:00:00+00,0.3151975,4.11875,0,0,13.16875
2015-05-07 21:15:00+00,0.4105525,4.1,0.02874974,0.011250009,13.175
2015-05-07 21:30:00+00,0.5866975,4.1,0.086249219,0.033750027,13.225
2015-05-07 21:45:00+00,0.7628425,4.1,0.143748697,0.056250045,13.275
2015-05-07 22:00:00+00,0.9389875,4.1,0.201248176,0.078750063,13.325
2015-05-07 22:15:00+00,1.2132,4.16875,0.291774228,0.11250009,13.43125
2015-05-07 22:30:00+00,1.58548,4.30625,0.415326851,0.157500126,13.59375
2015-05-07 22:45:00+00,1.95776,4.44375,0.538879474,0.202500162,13.75625
2015-05-07 23:00:00+00,2.33004,4.58125,0.662432097,0.247500198,13.91875
2015-05-07 23:15:00+00,2.7119525,4.75625,0.806498289,0.294250235,14.10625
2015-05-07 23:30:00+00,3.1034975,4.96875,0.971078049,0.342750274,14.31875
2015-05-07 23:45:00+00,3.4950425,5.18125,1.135657809,0.391250313,14.53125
2015-05-08 00:00:00+00,3.8865875,5.39375,1.300237569,0.439750352,14.74375
2015-05-08 00:15:00+00,4.0214325,5.59375,1.451077447,0.486000389,14.96875
2015-05-08 00:30:00+00,3.8995775,5.78125,1.588177444,0.530000424,15.20625
2015-05-08 00:45:00+00,3.7777225,5.96875,1.725277441,0.574000459,15.44375
2015-05-08 01:00:00+00,3.6558675,6.15625,1.862377439,0.618000494,15.68125
2015-05-08 01:15:00+00,3.3732925,6.2125,1.980782634,0.657000526,15.9125
2015-05-08 01:30:00+00,2.9299975,6.1375,2.080493029,0.691000553,16.1375
2015-05-08 01:45:00+00,2.4867025,6.0625,2.180203424,0.72500058,16.3625
2015-05-08 02:00:00+00,2.0434075,5.9875,2.279913819,0.759000607,16.5875
2015-05-08 02:15:00+00,1.8633925,5.80625,2.371754382,0.788375631,16.8
2015-05-08 02:30:00+00,1.9466575,5.51875,2.455725113,0.813125651,17
2015-05-08 02:45:00+00,2.0299225,5.23125,2.539695844,0.83787567,17.2
2015-05-08 03:00:00+00,2.1131875,4.94375,2.623666575,0.86262569,17.4
2015-05-08 03:15:00+00,2.3911025,4.7875,2.63982286,0.880000704,17.58125
2015-05-08 03:30:00+00,2.8636675,4.7625,2.588164698,0.890000712,17.74375
2015-05-08 03:45:00+00,3.3362325,4.7375,2.536506537,0.90000072,17.90625
2015-05-08 04:00:00+00,3.8087975,4.7125,2.484848375,0.910000728,18.06875
2015-05-08 04:15:00+00,4.0442975,4.75,2.456324185,0.910750729,18.2
2015-05-08 04:30:00+00,4.0427325,4.85,2.450933969,0.902250722,18.3
2015-05-08 04:45:00+00,4.0411675,4.95,2.445543751,0.893750715,18.4
2015-05-08 05:00:00+00,4.0396025,5.05,2.440153535,0.885250708,18.5
2015-05-08 05:15:00+00,3.9050075,5.0625,2.409559169,0.869750696,18.58125
2015-05-08 05:30:00+00,3.6373825,4.9875,2.353760653,0.847250678,18.64375
2015-05-08 05:45:00+00,3.3697575,4.9125,2.297962139,0.82475066,18.70625
2015-05-08 06:00:00+00,3.1021325,4.8375,2.242163623,0.802250642,18.76875
2015-05-08 06:15:00+00,3.0125075,4.74375,2.157066578,0.77450062,18.8125
2015-05-08 06:30:00+00,3.1008825,4.63125,2.042671003,0.741500593,18.8375
2015-05-08 06:45:00+00,3.1892575,4.51875,1.928275427,0.708500567,18.8625
2015-05-08 07:00:00+00,3.2776325,4.40625,1.813879852,0.67550054,18.8875
2015-05-08 07:15:00+00,3.57377,4.3625,1.696146996,0.636250509,18.8875
2015-05-08 07:30:00+00,4.07767,4.3875,1.575076861,0.590750473,18.8625
2015-05-08 07:45:00+00,4.58157,4.4125,1.454006726,0.545250436,18.8375
2015-05-08 08:00:00+00,5.08547,4.4375,1.332936591,0.4997504,18.8125
2015-05-08 08:15:00+00,5.6076425,4.55625,1.200083257,0.451875362,18.75625
2015-05-08 08:30:00+00,6.1480875,4.76875,1.055446725,0.401625322,18.66875
2015-05-08 08:45:00+00,6.6885325,4.98125,0.910810194,0.351375281,18.58125
2015-05-08 09:00:00+00,7.2289775,5.19375,0.766173662,0.301125241,18.49375
2015-05-08 09:15:00+00,7.5013025,5.41875,0.635972338,0.254125204,18.38125
2015-05-08 09:30:00+00,7.5055075,5.65625,0.520206222,0.210375168,18.24375
2015-05-08 09:45:00+00,7.5097125,5.89375,0.404440107,0.166625134,18.10625
2015-05-08 10:00:00+00,7.5139175,6.13125,0.288673991,0.122875099,17.96875
2015-05-08 10:15:00+00,7.39304,6.28125,0.201942066,0.088500071,17.81875
2015-05-08 10:30:00+00,7.14708,6.34375,0.144244333,0.063500051,17.65625
2015-05-08 10:45:00+00,6.90112,6.40625,0.0865466,0.038500031,17.49375
2015-05-08 11:00:00+00,6.65516,6.46875,0.028848867,0.013500011,17.33125
2015-05-08 11:15:00+00,6.47115,6.46875,0,0.000875001,17.1625
2015-05-08 11:30:00+00,6.34909,6.40625,0,0.000625001,16.9875
2015-05-08 11:45:00+00,6.22703,6.34375,0,0.000375,16.8125
2015-05-08 12:00:00+00,6.10497,6.28125,0,0.000125,16.6375
2015-05-08 12:15:00+00,5.94099,6.25,0,0,16.45625
2015-05-08 12:30:00+00,5.73509,6.25,0,0,16.26875
2015-05-08 12:45:00+00,5.52919,6.25,0,0,16.08125
2015-05-08 13:00:00+00,5.32329,6.25,0,0,15.89375
2015-05-08 13:15:00+00,5.017515,6.25,0,0,15.70625
2015-05-08 13:30:00+00,4.611865,6.25,0,0,15.51875
2015-05-08 13:45:00+00,4.206215,6.25,0,0,15.33125
2015-05-08 14:00:00+00,3.800565,6.25,0,0,15.14375
2015-05-08 14:15:00+00,3.90724,6.20625,0,0,14.9625
2015-05-08 14:30:00+00,4.52624,6.11875,0,0,14.7875
2015-05-08 14:45:00+00,5.14524,6.03125,0,0,14.6125
2015-05-08 15:00:00+00,5.76424,5.94375,0,0,14.4375
2015-05-08 15:15:00+00,6.5615275,6,0,0,14.275
2015-05-08 15:30:00+00,7.5371025,6.2,0,0,14.125
2015-05-08 15:45:00+00,8.5126775,6.4,0,0,13.975
2015-05-08 16:00:00+00,9.4882525,6.6,0,0,13.825
2015-05-08 16:15:00+00,9.38503,6.75625,0,0,13.68125
2015-05-08 16:30:00+00,8.20301,6.86875,0,0,13.54375
2015-05-08 16:45:00+00,7.02099,6.98125,0,0,13.40625
2015-05-08 17:00:00+00,5.83897,7.09375,0,0,13.26875
2015-05-08 17:15:00+00,4.93859,7.0125,0,0,13.14375
2015-05-08 17:30:00+00,4.31985,6.7375,0,0,13.03125
2015-05-08 17:45:00+00,3.70111,6.4625,0,0,12.91875
2015-05-08 18:00:00+00,3.08237,6.1875,0,0,12.80625
2015-05-08 18:15:00+00,2.8482475,5.96875,0,0,12.7125
2015-05-08 18:30:00+00,2.9987425,5.80625,0,0,12.6375
2015-05-08 18:45:00+00,3.1492375,5.64375,0,0,12.5625
2015-05-08 19:00:00+00,3.2997325,5.48125,0,0,12.4875
2015-05-08 19:15:00+00,3.3299575,5.375,0,0,12.41875
2015-05-08 19:30:00+00,3.2399125,5.325,0,0,12.35625
2015-05-08 19:45:00+00,3.1498675,5.275,0,0,12.29375
2015-05-08 20:00:00+00,3.0598225,5.225,0,0,12.23125
2015-05-08 20:15:00+00,2.9739325,5.1375,0,0,12.1875
2015-05-08 20:30:00+00,2.8921975,5.0125,0,0,12.1625
2015-05-08 20:45:00+00,2.8104625,4.8875,0,0,12.1375
2015-05-08 21:00:00+00,2.7287275,4.7625,0,0,12.1125
2015-05-08 21:15:00+00,2.644955,4.675,0.02894943,0.01237501,12.13125
2015-05-08 21:30:00+00,2.559145,4.625,0.086848291,0.03712503,12.19375
2015-05-08 21:45:00+00,2.473335,4.575,0.144747152,0.061875049,12.25625
2015-05-08 22:00:00+00,2.387525,4.525,0.202646013,0.086625069,12.31875
2015-05-08 22:15:00+00,2.206095,4.48125,0.293200796,0.121750097,12.43125
2015-05-08 22:30:00+00,1.929045,4.44375,0.416411503,0.167250134,12.59375
2015-05-08 22:45:00+00,1.651995,4.40625,0.539622209,0.21275017,12.75625
2015-05-08 23:00:00+00,1.374945,4.36875,0.662832916,0.258250207,12.91875
2015-05-08 23:15:00+00,1.236205,4.31875,0.806598853,0.303625243,13.1125
2015-05-08 23:30:00+00,1.235775,4.25625,0.97092002,0.348875279,13.3375
2015-05-08 23:45:00+00,1.235345,4.19375,1.135241188,0.394125316,13.5625
2015-05-09 00:00:00+00,1.234915,4.13125,1.299562355,0.439375352,13.7875
2015-05-09 00:15:00+00,1.27698,4.14375,1.462429658,0.484000387,14.025
2015-05-09 00:30:00+00,1.36154,4.23125,1.623843097,0.528000423,14.275
2015-05-09 00:45:00+00,1.4461,4.31875,1.785256535,0.572000458,14.525
2015-05-09 01:00:00+00,1.53066,4.40625,1.946669974,0.616000493,14.775
2015-05-09 01:15:00+00,1.593885,4.53125,2.072967987,0.657125525,15.01875
2015-05-09 01:30:00+00,1.635775,4.69375,2.164150576,0.695375556,15.25625
2015-05-09 01:45:00+00,1.677665,4.85625,2.255333165,0.733625587,15.49375
2015-05-09 02:00:00+00,1.719555,5.01875,2.346515754,0.771875618,15.73125
2015-05-09 02:15:00+00,1.792805,5.1625,2.427107543,0.809000647,15.95625
2015-05-09 02:30:00+00,1.897415,5.2875,2.497108533,0.845000676,16.16875
2015-05-09 02:45:00+00,2.002025,5.4125,2.567109522,0.881000705,16.38125
2015-05-09 03:00:00+00,2.106635,5.5375,2.637110512,0.917000734,16.59375
2015-05-09 03:15:00+00,2.23243,5.65625,2.692344433,0.936125749,16.79375
